EmployeeID,Gender,Age,Dept,JobTitle,Tenure,YearsInCurrentRole,YearsSinceLastPromotion,Education,Location,Country,Salary,LastRating,ManagerID,Attrition,PerformanceText,CompaRatio,HireSource,HireDate,InterviewScore,InterviewScore_Technical,InterviewScore_Cultural,InterviewScore_Curiosity,AssessmentScore,PriorExperienceYears,JobLevel,PromotionCount,LastPromotionDate,ManagerChangeCount,Age_Group,InterviewScore_Communication,InterviewScore_Leadership,eNPS_Score,Pulse_Score,ManagerSatisfaction,WorkLifeBalance,CareerGrowthSatisfaction,Onboarding_30d,Onboarding_60d,Onboarding_90d
EMP0443,Male,22,Engineering,Senior Engineer,4.56,1.8,4.6,Bachelor,Bangalore,India,64593,3.8,MGR046,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in cloud architecture. Adapting well to new role.,1.08,Agency,2021-06-25,3.6,2.9,2.9,4.2,56.6,0.0,3,2,2021-06-11,2,20-29,4.6,4.4,1,1.8,3.7,4.2,3.2,,,
EMP0444,Female,22,Engineering,Engineer,4.42,0.71,0.0,Bachelor,Tokyo,Japan,105570,3.3,MGR042,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in code review.,1.06,Referral,2021-08-15,3.9,4.4,3.9,2.0,55.2,0.0,2,0,,2,20-29,2.5,3.3,6,3.8,3.2,1.8,3.1,,,
EMP0445,Female,45,Engineering,Senior Engineer,3.57,3.57,0.8,Bachelor,Tokyo,Japan,120717,3.1,MGR046,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in JavaScript.,1.01,Internal,2022-06-21,3.4,2.6,4.4,2.1,99.0,19.4,3,2,2025-03-28,2,40-49,4.3,5.0,2,1.9,2.8,2.9,4.4,,,
EMP0446,Male,49,Engineering,Principal Engineer,7.1,0.09,1.6,Master,São Paulo,Brazil,82700,4.6,MGR041,0,Star performer with outstanding technical and interpersonal skills. Proactive in identifying improvements. Key contributor to team success. Strong in cloud architecture.,0.92,Internal,2018-12-11,4.2,3.5,4.8,4.2,83.8,19.9,5,3,2024-06-09,0,40-49,3.6,3.4,2,4.9,4.9,1.7,1.2,,,
EMP0447,Female,36,HR,HR Coordinator,2.86,0.75,0.0,PhD,Vancouver,Canada,96737,3.4,MGR025,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in policy development. Adapting well to new role.,1.07,Campus,2023-03-08,3.2,4.5,2.9,3.4,92.4,11.1,1,0,,1,30-39,4.8,4.0,9,3.7,3.3,2.6,3.2,,,
EMP0448,Female,28,Finance,Finance Manager,4.38,0.66,0.8,Bachelor,Singapore,Singapore,145714,4.8,MGR010,1,Top talent. Delivers high-quality work ahead of schedule. Inspires others with their dedication and expertise. Strong in financial modeling.,1.08,Website,2021-08-30,5.0,4.8,3.2,4.2,76.7,1.6,3,1,2025-03-28,2,20-29,3.6,3.6,10,3.4,1.4,1.3,5.0,,,
EMP0449,Female,33,Sales,Regional Director,9.92,0.4,7.2,Associate,Bangalore,India,77742,4.2,MGR027,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in closing deals.,0.97,Agency,2016-02-16,4.1,2.7,2.2,4.8,51.2,1.1,5,3,2018-11-04,0,30-39,4.7,2.6,0,1.6,2.5,1.9,3.7,,,
EMP0450,Female,32,Engineering,VP Engineering,10.82,0.05,0.3,Master,São Paulo,Brazil,111371,4.5,MGR021,0,Outstanding contributor with excellent problem-solving abilities. Shows initiative and drives innovation. Strong communication skills and mentorship qualities. Strong in API development. Adapting well to new role.,1.1,Internal,2015-03-24,4.6,3.5,2.1,4.7,99.9,0.0,6,5,2025-09-27,0,30-39,2.4,2.4,7,3.2,3.3,1.1,3.8,,,
EMP0451,Male,29,Engineering,Engineer,4.12,1.72,0.0,Associate,Paris,France,85423,3.1,MGR019,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in system design.,0.98,Website,2021-12-03,2.5,3.7,4.2,3.1,59.1,2.9,2,0,,2,20-29,2.7,2.5,3,3.8,2.9,3.1,4.5,,,
EMP0452,Non-Binary,32,Sales,Senior AE,4.01,0.08,1.4,Master,Sydney,Australia,124268,3.4,MGR011,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in pipeline management. Valuable institutional knowledge.,0.97,JobBoard,2022-01-12,3.9,3.5,4.6,3.3,61.8,6.0,3,2,2024-08-22,1,30-39,3.4,3.5,0,2.4,2.6,3.8,4.0,,,
EMP0453,Male,22,Engineering,Senior Engineer,4.84,0.39,1.6,Master,Chicago,United States,142407,2.6,MGR045,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in cloud architecture.,0.95,Campus,2021-03-15,2.5,2.7,2.7,4.8,97.2,0.0,3,1,2024-06-09,4,20-29,4.4,2.6,8,2.4,2.3,2.2,4.8,,,
EMP0454,Male,26,Marketing,Marketing Coordinator,1.56,0.58,0.0,Bachelor,Toronto,Canada,92822,3.7,MGR007,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in brand development.,1.03,Referral,2024-06-24,4.4,2.7,2.7,2.6,74.5,2.4,1,0,,3,20-29,4.5,2.6,6,4.3,4.1,1.4,4.8,,,
EMP0455,Male,34,Engineering,Senior Engineer,7.94,0.41,5.6,Bachelor,São Paulo,Brazil,70993,3.7,MGR042,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in DevOps.,1.05,Agency,2018-02-07,3.0,2.6,2.8,2.9,86.1,4.1,3,2,2020-06-11,0,30-39,4.5,4.4,10,4.0,3.8,2.0,2.0,,,
EMP0456,Female,38,Engineering,Principal Engineer,8.67,0.48,1.5,Bachelor,Mumbai,India,81302,3.5,MGR031,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in cloud architecture.,1.02,LinkedIn,2017-05-17,3.8,3.8,2.8,2.8,69.3,7.3,5,4,2024-07-16,4,30-39,4.9,4.5,3,2.0,4.9,2.6,2.6,,,
EMP0457,Male,25,Customer Success,Senior CS Manager,6.74,1.47,0.2,Master,Tokyo,Japan,126207,3.6,MGR046,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in account management. Valuable institutional knowledge.,0.9,JobBoard,2019-04-21,4.3,2.8,2.5,3.3,47.9,0.0,4,2,2025-11-02,1,20-29,2.4,2.4,2,1.6,1.6,2.6,3.3,,,
EMP0458,Male,25,Operations,Operations Specialist,4.17,3.24,0.8,Bachelor,Paris,France,87666,4.6,MGR029,0,Star performer with outstanding technical and interpersonal skills. Proactive in identifying improvements. Key contributor to team success. Strong in logistics. Adapting well to new role.,1.0,Campus,2021-11-14,4.6,4.3,2.9,3.9,92.9,0.0,2,1,2025-03-28,2,20-29,2.7,2.6,10,2.4,3.7,2.2,4.8,,,
EMP0459,Female,43,Sales,Sales Rep,3.29,1.21,0.0,High School,Munich,Germany,74341,2.2,MGR025,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in pipeline management. Adapting well to new role.,0.99,Website,2022-10-02,2.0,2.3,3.6,4.2,82.1,17.7,1,0,,1,40-49,3.1,4.8,2,4.4,1.9,4.7,4.4,,,
EMP0460,Female,34,Engineering,Staff Engineer,8.5,2.06,1.6,Bachelor,Melbourne,Australia,155785,3.4,MGR011,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in code review.,1.05,Internal,2017-07-18,3.8,2.1,4.0,2.6,81.8,3.5,4,3,2024-06-09,0,30-39,3.8,2.6,10,3.5,2.1,2.4,4.7,,,
EMP0461,Male,31,Marketing,Marketing Specialist,2.97,1.82,3.0,Master,Paris,France,94808,3.4,MGR049,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in content strategy. Adapting well to new role.,1.08,LinkedIn,2023-01-26,3.0,3.9,3.1,2.8,74.6,6.0,2,1,2023-01-15,0,30-39,4.9,3.8,0,1.9,3.6,4.4,3.7,,,
EMP0462,Female,32,Customer Success,Senior CS Manager,7.93,0.18,0.2,Master,Manchester,United Kingdom,135202,4.8,MGR014,1,Top talent. Delivers high-quality work ahead of schedule. Inspires others with their dedication and expertise. Strong in customer retention.,1.03,JobBoard,2018-02-11,4.0,2.9,2.4,2.3,44.6,2.1,4,2,2025-11-02,3,30-39,2.6,2.8,4,4.4,2.7,1.8,4.7,,,
EMP0463,Male,33,Sales,Senior AE,5.21,4.02,0.6,Master,Vancouver,Canada,134647,4.7,MGR035,0,Star performer with outstanding technical and interpersonal skills. Proactive in identifying improvements. Key contributor to team success. Strong in closing deals.,1.0,JobBoard,2020-10-31,3.9,4.9,2.4,4.5,56.6,5.8,3,1,2025-06-09,4,30-39,3.8,3.6,9,2.4,3.6,4.9,1.1,,,
EMP0464,Female,45,Engineering,Engineer,2.85,0.89,0.0,Bachelor,New York,United States,126859,2.9,MGR042,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in API development.,1.01,JobBoard,2023-03-11,3.4,4.8,2.3,3.9,80.3,20.1,2,0,,0,40-49,3.2,4.0,0,1.8,1.1,1.1,3.2,,,
EMP0465,Female,36,Sales,Regional Director,7.91,0.89,0.5,Bachelor,São Paulo,Brazil,90257,4.8,MGR024,0,Outstanding contributor with excellent problem-solving abilities. Shows initiative and drives innovation. Strong communication skills and mentorship qualities. Strong in pipeline management.,1.0,LinkedIn,2018-02-18,4.7,3.9,3.8,2.4,59.6,6.1,5,4,2025-07-16,3,30-39,3.3,3.9,7,4.9,1.9,1.7,1.7,,,
EMP0466,Female,35,Sales,Account Executive,2.73,0.78,2.7,Bachelor,Mumbai,India,49201,3.9,MGR001,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in pipeline management.,0.98,Campus,2023-04-24,4.8,2.9,3.9,2.6,58.2,10.3,2,1,2023-05-05,2,30-39,3.8,2.6,5,4.8,1.2,2.7,4.0,,,
EMP0467,Male,42,Engineering,Principal Engineer,2.22,0.8,0.6,Master,Munich,Germany,142732,2.3,MGR022,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in API development.,0.95,Internal,2023-10-27,2.2,4.1,3.7,3.0,82.3,17.8,5,3,2025-06-09,1,40-49,2.7,3.5,5,3.5,3.6,1.1,2.2,,,
EMP0468,Female,31,Engineering,Engineer,2.96,0.15,0.0,Master,São Paulo,Brazil,60080,3.9,MGR049,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in Python. Valuable institutional knowledge.,1.07,LinkedIn,2023-01-30,4.4,4.6,2.5,3.1,86.5,6.0,2,0,,3,30-39,4.8,4.3,8,4.7,4.5,1.4,2.3,,,
EMP0469,Male,37,Customer Success,CS Specialist,3.62,0.82,1.4,Bachelor,Tokyo,Japan,105047,3.0,MGR020,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in renewal negotiation.,1.05,Website,2022-06-03,3.4,4.3,4.2,3.7,68.1,11.4,2,1,2024-08-22,0,30-39,3.7,4.9,9,2.4,2.0,3.5,2.1,,,
EMP0470,Male,35,Sales,Senior AE,6.94,1.55,1.6,Bachelor,São Paulo,Brazil,69236,3.6,MGR049,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in closing deals.,1.03,Agency,2019-02-07,4.2,3.7,3.8,2.9,61.0,6.1,3,2,2024-06-09,0,30-39,4.9,4.8,9,4.4,4.5,4.9,2.9,,,
EMP0471,Male,32,Engineering,Senior Engineer,4.55,4.55,4.5,Bachelor,Munich,Germany,105196,1.3,MGR025,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in system design.,0.94,JobBoard,2021-06-29,1.5,2.3,4.7,3.6,83.1,5.5,3,2,2021-07-17,2,30-39,2.6,4.8,10,2.4,2.8,3.1,1.1,,,
EMP0472,Male,30,Sales,Account Executive,2.35,1.27,0.0,Master,Sydney,Australia,112581,4.2,MGR001,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in closing deals. Adapting well to new role.,1.06,JobBoard,2023-09-10,4.3,4.3,2.0,2.7,43.9,5.7,2,0,,2,30-39,2.7,3.6,2,3.0,3.8,1.6,1.6,,,
EMP0473,Female,34,Customer Success,CS Representative,0.1,0.1,0.0,Master,Munich,Germany,70278,3.0,MGR037,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in onboarding. Adapting well to new role.,0.94,Referral,2025-12-09,2.6,2.2,2.4,2.1,77.7,11.9,1,0,,3,30-39,4.5,4.6,0,2.6,2.5,3.3,2.2,3.3,,
EMP0474,Female,31,Engineering,Staff Engineer,9.76,0.3,3.3,Master,Paris,France,129492,3.1,MGR015,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in system design.,1.06,JobBoard,2016-04-14,3.1,4.5,4.1,4.3,87.5,0.0,4,2,2022-09-28,2,30-39,2.2,4.4,2,4.9,2.3,2.3,4.5,,,
EMP0475,Female,39,Marketing,Marketing Coordinator,4.25,0.61,0.0,Master,São Paulo,Brazil,44665,3.8,MGR039,0,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in analytics.,0.99,LinkedIn,2021-10-16,4.1,4.0,3.7,2.6,60.4,12.8,1,0,,0,30-39,4.8,4.8,8,3.9,4.1,4.3,4.2,,,
EMP0476,Female,62,Customer Success,CS Representative,3.03,0.06,0.0,Associate,Melbourne,Australia,89647,2.9,MGR011,0,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in onboarding.,1.05,Campus,2023-01-05,2.8,3.8,3.9,4.2,77.3,37.0,1,0,,2,60+,2.6,4.9,9,1.4,2.5,1.1,4.1,,,
EMP0477,Female,24,Product,Product Manager,3.35,0.88,0.0,Bachelor,Singapore,Singapore,111489,4.5,MGR043,1,Outstanding contributor with excellent problem-solving abilities. Shows initiative and drives innovation. Strong communication skills and mentorship qualities. Strong in user research. Adapting well to new role.,0.99,Internal,2022-09-10,3.8,3.4,2.8,5.0,89.5,0.0,2,0,,2,20-29,4.9,4.7,4,3.6,1.7,3.9,4.4,,,
EMP0478,Male,48,Sales,VP Sales,12.01,1.67,0.2,Master,Bangalore,India,87550,3.8,MGR022,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in negotiation. Valuable institutional knowledge.,0.97,JobBoard,2014-01-14,4.3,2.4,3.3,4.6,73.6,14.0,6,4,2025-11-02,1,40-49,2.1,4.0,4,2.6,1.2,4.1,4.3,,,
EMP0479,Male,30,Engineering,Engineer,1.29,0.9,0.8,High School,Tokyo,Japan,102334,4.4,MGR036,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in cloud architecture.,1.02,LinkedIn,2024-10-01,3.8,4.7,3.1,4.8,77.8,6.7,2,1,2025-03-28,0,30-39,4.5,2.5,1,2.5,4.4,2.4,1.9,,,
EMP0480,Female,34,Engineering,Principal Engineer,9.13,2.63,2.5,Bachelor,Tokyo,Japan,172063,3.5,MGR003,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in API development.,1.08,Campus,2016-11-30,2.8,3.8,2.7,3.9,60.1,2.9,5,4,2023-07-17,4,30-39,3.0,3.8,5,2.3,3.1,2.4,3.7,,,
EMP0481,Male,24,Product,Group PM,8.6,0.77,2.6,Associate,Tokyo,Japan,149821,3.0,MGR048,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in user research. Adapting well to new role.,1.07,Referral,2017-06-11,2.2,3.0,4.0,2.8,65.6,0.0,4,2,2023-06-10,0,20-29,2.6,4.8,3,3.8,2.4,1.5,2.7,,,
EMP0482,Male,33,Engineering,Junior Engineer,1.55,1.55,0.0,PhD,San Francisco,United States,102805,3.4,MGR006,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in DevOps.,1.03,Website,2024-06-28,3.1,4.8,5.0,3.2,99.5,9.4,1,0,,2,30-39,2.9,4.6,8,2.1,4.1,1.4,4.4,,,
EMP0483,Male,49,Product,Group PM,6.75,0.1,1.4,Master,Munich,Germany,135901,3.8,MGR027,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in agile methodology.,1.04,Campus,2019-04-18,4.7,3.0,2.2,4.5,42.7,20.2,4,2,2024-08-22,4,40-49,2.4,4.6,6,3.3,2.3,4.9,3.1,,,
EMP0484,Female,26,Engineering,Junior Engineer,0.4,0.4,0.0,Bachelor,Melbourne,Australia,81056,4.2,MGR021,0,Solid performer meeting expectations. Good technical foundation with room for growth. Reliable and consistent in delivery. Strong in code review.,0.95,Website,2025-08-21,4.1,3.4,4.5,4.0,81.1,3.6,1,0,,3,20-29,3.5,3.3,8,4.2,2.3,4.5,3.1,3.3,4.1,3.3
EMP0485,Female,34,Customer Success,CS Representative,0.1,0.06,0.0,Master,Berlin,Germany,79375,4.0,MGR039,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in customer retention.,1.06,Agency,2025-12-09,3.7,2.1,4.0,4.4,97.5,11.9,1,0,,2,30-39,3.2,4.5,4,2.2,1.5,2.6,2.5,3.4,,
EMP0486,Female,35,Customer Success,Director of CS,7.43,1.52,1.6,Bachelor,Vancouver,Canada,180216,2.2,MGR003,1,Inconsistent performance requiring attention. Quality of work needs enhancement. Would benefit from clearer goal setting. Strong in relationship building. Adapting well to new role.,1.0,Referral,2018-08-13,3.5,4.4,3.2,4.9,60.7,5.6,5,4,2024-06-09,1,30-39,2.8,4.7,3,3.3,3.1,4.9,4.7,,,
EMP0487,Male,25,HR,HR Manager,6.98,0.18,5.1,PhD,Paris,France,123069,2.0,MGR010,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in performance management.,1.0,Website,2019-01-24,1.6,2.9,2.5,2.4,89.6,0.0,4,2,2020-12-10,1,20-29,4.2,2.1,0,4.5,1.1,2.7,2.6,,,
EMP0488,Male,37,HR,HR Coordinator,1.94,1.94,0.0,High School,Sydney,Australia,91110,3.4,MGR046,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in training. Adapting well to new role.,1.07,Agency,2024-02-06,3.9,3.9,3.2,2.4,63.1,13.1,1,0,,3,30-39,4.2,3.6,10,4.7,2.8,4.9,2.5,,,
EMP0489,Male,39,Customer Success,CS Representative,1.1,1.1,0.0,Bachelor,Melbourne,Australia,83408,2.1,MGR045,0,Below expectations in key areas. Communication could be more effective. Close monitoring advised. Strong in customer retention. Adapting well to new role.,0.98,Website,2024-12-09,2.3,3.3,3.1,2.1,71.3,15.9,1,0,,3,30-39,4.5,4.4,4,2.1,2.6,2.4,1.5,,,
EMP0490,Male,44,Sales,Senior AE,6.01,2.0,0.8,Bachelor,Vancouver,Canada,143380,4.9,MGR011,0,Exceptional performer who consistently exceeds expectations. Demonstrates strong leadership and technical skills. Highly collaborative team player. Strong in CRM expertise.,1.06,LinkedIn,2020-01-13,4.6,4.4,3.1,5.0,75.6,16.0,3,1,2025-03-28,2,40-49,4.1,4.1,4,1.8,2.9,4.7,4.4,,,
EMP0491,Male,32,Sales,Account Executive,4.38,0.2,0.0,High School,Sydney,Australia,98836,2.7,MGR049,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in client relations.,0.93,JobBoard,2021-08-30,2.3,4.3,3.8,2.1,95.9,5.6,2,0,,3,30-39,2.1,4.5,8,2.1,1.3,2.7,4.8,,,
EMP0492,Male,31,Sales,Account Executive,4.83,1.16,0.0,Bachelor,Vancouver,Canada,113952,3.5,MGR030,0,Meets expectations with occasional exceeding. Shows good collaboration with team. Technical skills are developing well. Strong in CRM expertise.,1.01,Website,2021-03-19,3.1,2.6,4.0,2.1,57.5,4.2,2,0,,0,30-39,3.5,2.1,3,1.5,4.8,1.3,2.2,,,
EMP0493,Female,29,HR,HR Specialist,5.06,1.07,0.0,Bachelor,Melbourne,Australia,106444,4.2,MGR007,0,Consistent contributor who meets job requirements. Technical skills are adequate. Shows potential for development. Strong in training.,1.0,LinkedIn,2020-12-25,5.0,4.7,3.2,4.8,79.1,1.9,2,1,2026-01-14,1,20-29,4.3,4.5,2,2.4,2.0,3.1,1.9,,,
EMP0494,Male,22,Operations,Operations Manager,0.74,0.21,0.7,Bachelor,Munich,Germany,104624,3.0,MGR024,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in supply chain.,0.93,Website,2025-04-19,3.6,3.8,2.5,3.5,91.8,0.0,3,1,2025-05-04,0,20-29,3.2,3.8,0,4.6,4.0,2.3,3.9,,,
EMP0495,Female,23,Engineering,Senior Engineer,5.43,3.29,3.9,PhD,Manchester,United Kingdom,107079,4.6,MGR032,0,Outstanding contributor with excellent problem-solving abilities. Shows initiative and drives innovation. Strong communication skills and mentorship qualities. Strong in DevOps.,0.95,Internal,2020-08-12,4.3,5.0,3.7,2.1,87.8,0.0,3,1,2022-02-21,1,20-29,2.8,3.5,3,1.3,1.7,2.3,1.9,,,
EMP0496,Female,37,Engineering,Senior Engineer,5.21,1.84,4.7,Master,Singapore,Singapore,148246,3.4,MGR024,1,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in JavaScript. Valuable institutional knowledge.,1.1,Referral,2020-10-31,3.4,2.3,4.6,2.9,79.3,9.8,3,2,2021-05-05,1,30-39,3.1,3.9,10,1.2,4.7,3.0,3.4,,,
EMP0497,Male,43,Marketing,Marketing Coordinator,0.1,0.1,0.0,Bachelor,Tokyo,Japan,83028,3.5,MGR043,0,Reliable employee with satisfactory performance. Good attention to detail. Positive attitude toward learning. Strong in analytics.,1.04,Agency,2025-12-09,3.1,3.4,4.6,2.5,40.8,20.9,1,0,,2,40-49,3.1,3.7,1,4.2,4.0,3.0,3.8,4.0,,
EMP0498,Female,28,Sales,Account Executive,3.51,1.66,0.0,Master,Melbourne,Australia,100401,2.8,MGR041,0,Performance gap identified in multiple areas. Needs to improve engagement and initiative. Technical training recommended. Strong in CRM expertise.,0.94,Website,2022-07-13,2.5,2.4,3.8,3.0,53.6,2.5,2,0,,2,20-29,2.2,4.0,4,3.4,3.0,2.6,2.2,,,
EMP0499,Female,25,Customer Success,CS Specialist,2.83,2.05,1.3,Bachelor,Melbourne,Australia,106806,3.4,MGR011,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in onboarding.,1.01,Referral,2023-03-19,2.9,2.2,3.8,3.7,42.1,0.2,2,1,2024-09-27,3,20-29,3.3,3.1,0,3.6,4.8,4.1,1.8,,,
EMP0500,Female,27,Product,Senior PM,3.15,2.15,0.9,Associate,Sydney,Australia,139781,3.0,MGR017,0,Performance needs improvement in several areas. Technical skills require development. Recommended for coaching and training. Strong in user research. Adapting well to new role.,1.1,Website,2022-11-22,3.8,3.5,3.3,3.2,65.9,1.9,3,1,2025-02-20,4,20-29,3.0,3.3,7,3.9,2.3,3.8,1.5,,,
